10,-1.3402,-8.7831,0.6343,1.629,0.19978,-2.0234,-0.89129,-0.62577,-2.0002,-0.19044,-0.3572,-1.1454,0.43982,3.2373,-0.96156,-1.8595,1.2014,-1.5637,0.11009,-0.40817,-0.68607,-0.89718,0.67585,0.5798,-1.422,0.39917,-0.86466,-1.7005,0.52585,1.5312,1.4353,1.5286,-0.24143,0.41118,-0.14413,-1.388,-0.32142,0.11685,0.15215,0.15059,-1.417,-1.2072,-0.44303,0.25575,-1.1238,-0.0359,-0.20426,-0.94927,-0.10569,0.057135,0.57325,-0.74402,-1.1242,0.27744,0.64717
10,-1.2003,-8.5965,0.56671,1.4752,-0.0036908,-2.055,-0.9478,-1.0162,-1.6231,-0.26749,-0.58145,-0.87675,0.4481,3.5258,-1.2623,-1.3591,0.99922,-1.6315,0.48477,-0.32091,-0.61904,-0.57194,0.82714,0.33925,-1.7176,0.5225,-0.72133,-1.6738,0.44321,1.8604,1.4581,1.4302,-0.24145,0.27448,-0.33719,-1.1755,-0.10656,0.1017,0.082634,-0.11857,-1.5118,-0.95595,-0.29153,0.12636,-1.1331,-0.41483,-0.32594,-0.93899,-0.11907,0.023299,0.64066,-0.456,-1.0609,0.27311,0.55847
10,0.81424,2.2479,9.0715,7.1103,4.559,-5.2715,2.0384,0.99155,-1.5579,-2.6894,-1.0861,-1.9475,-1.543,2.9203,3.2256,-1.2271,1.6109,5.3096,-1.0798,-0.74131,3.316,-1.8965,-1.3347,0.565,2.0857,0.76035,0.66282,0.60531,0.82556,-1.3573,-0.42606,-1.5191,1.5241,-1.1213,-1.0536,0.3946,-0.7625,0.50679,-0.07217,-1.6348,-0.58725,-0.092498,0.50541,0.50383,0.17061,-0.47901,0.77919,0.74675,0.36832,0.037608,0.21046,-0.20549,0.70296,-0.85397,0.42261
10,-1.4726,-8.1169,0.66713,1.8829,0.016823,-2.3383,-1.1497,-1.3021,-1.1855,-0.45204,-0.69886,-0.54331,0.34243,3.5842,-1.5017,-0.94687,0.77257,-1.6427,0.75791,-0.23934,-0.69863,-0.25391,0.88211,0.058899,-1.8802,0.65716,-0.68249,-1.5562,0.36006,2.0936,1.3803,1.2302,-0.13017,0.19707,-0.24643,-0.90125,0.080874,0.11247,0.048214,-0.29203,-1.4854,-0.67615,-0.18122,0.16042,-1.0467,-0.60332,-0.17694,-1.038,-0.17485,-0.086294,0.68759,-0.16949,-0.94475,0.24082,0.34137
10,-1.307,-7.5121,0.90209,2.038,0.072845,-2.7031,-1.1858,-1.3746,-0.70088,-0.79095,-0.79764,-0.30538,0.24548,3.678,-1.7171,-0.69919,0.49055,-1.6618,0.97896,-0.17989,-0.81576,0.010276,0.81998,-0.15738,-2.0186,0.88048,-0.7087,-1.4587,0.25913,2.3399,1.3026,1.0989,-0.038403,0.19659,-0.065027,-0.67736,0.2298,0.10575,0.054621,-0.36773,-1.3463,-0.40554,-0.10089,0.27763,-0.98918,-0.71362,-0.073656,-1.0714,-0.23158,-0.15365,0.6869,0.1053,-0.82335,0.22176,0.11287
10,-1.3853,-6.7154,1.0178,2.1119,0.12571,-2.992,-1.1993,-1.449,-0.2743,-1.2194,-0.85378,-0.087161,0.11162,3.6633,-1.8351,-0.45065,0.11683,-1.8034,1.2721,-0.036126,-0.96869,0.1375,0.63804,-0.20602,-2.022,0.81695,-0.52581,-1.3887,0.13373,2.4437,1.2849,0.85869,0.10912,0.14787,0.098693,-0.32536,0.29148,0.029327,-0.0010035,-0.30777,-1.1686,-0.19927,0.10126,0.30333,-0.84194,-0.96672,-0.074089,-0.86157,-0.2236,-0.29767,0.67649,0.41651,-0.53643,0.24324,-0.057021
10,-1.1375,-5.6334,1.3806,2.4304,0.28543,-3.508,-1.1419,-1.6325,0.37415,-1.6939,-0.87645,0.21449,-0.051867,3.6257,-1.8806,-0.070299,-0.50239,-2.0466,1.4511,0.15944,-1.0695,0.18587,0.42696,0.027238,-2.0234,0.77808,-0.65357,-1.4081,0.092561,2.5626,1.0805,0.7383,0.12744,0.1425,0.35106,0.056675,0.45396,-0.037575,-0.18879,0.09815,-0.91542,-0.095319,0.24012,0.37716,-0.69242,-1.034,0.023845,-0.6357,-0.23883,-0.47516,0.64436,0.62124,-0.32655,0.082691,-0.32852
10,-0.99827,-4.5769,1.7481,2.5933,0.37533,-3.8571,-1.0878,-1.6739,0.73751,-2.1291,-0.76631,0.49206,-0.0016201,3.5229,-1.8461,0.13398,-0.93264,-2.1889,1.4111,0.22096,-0.97768,0.096525,0.21728,0.39547,-1.8666,0.78806,-0.85706,-1.1694,0.066134,2.6145,0.84566,0.52377,0.039502,0.24841,0.51447,0.31039,0.45584,-0.02369,-0.28299,0.38405,-0.74787,-0.037484,0.21197,0.4378,-0.61469,-1.0247,0.085588,-0.40429,-0.32684,-0.55889,0.65385,0.5387,-0.24341,-0.058491,-0.42753
10,-0.69985,-3.406,2.1947,2.7367,0.48046,-3.9706,-0.93451,-1.4468,0.97338,-2.439,-0.5275,0.63039,0.059392,3.3818,-1.7295,0.3002,-1.3622,-2.2811,1.2967,0.25428,-0.65858,-0.12846,0.12598,0.64347,-1.6667,0.83151,-1.0963,-0.76804,-0.017156,2.5987,0.51113,0.15684,-0.07905,0.33139,0.51025,0.51749,0.47828,0.14169,-0.29745,0.54579,-0.72064,-0.082541,0.091941,0.51647,-0.54553,-1.0217,-0.046734,-0.29094,-0.43384,-0.54389,0.58618,0.20999,-0.27025,-0.20159,-0.49536
10,-0.26915,-2.3153,2.8394,3.1402,0.6823,-4.002,-0.89105,-0.8904,1.0308,-2.5936,-0.22832,0.72667,0.26203,3.2764,-1.6747,0.23689,-1.6298,-2.0844,0.94824,0.17772,0.012479,-0.18839,0.17737,0.5786,-1.5173,1.2822,-1.5474,-0.21279,-0.036051,2.6012,0.17809,-0.16389,-0.29556,0.45165,0.40751,0.45233,0.6498,0.33539,-0.095121,0.64931,-0.59827,-0.055291,-0.1062,0.5958,-0.6932,-0.79504,-0.11746,-0.37539,-0.58191,-0.35407,0.34924,-0.22632,-0.4696,-0.5689,-0.61187
10,-0.03685,-1.5348,3.1106,3.2479,0.75479,-3.8793,-0.85016,-0.34913,0.93286,-2.638,-0.08742,0.7061,0.29162,3.1266,-1.589,0.12126,-1.6381,-1.9061,0.85621,0.10517,0.47341,-0.25164,0.33975,0.38189,-1.376,1.4118,-1.7648,0.14393,-0.069035,2.4722,0.07308,-0.4486,-0.37396,0.47872,0.22717,0.43316,0.7961,0.487,0.051241,0.60851,-0.56238,-0.098686,-0.14222,0.5843,-0.74241,-0.82162,-0.16303,-0.41656,-0.69326,-0.31242,0.27269,-0.42241,-0.53238,-0.88002,-0.57392
10,0.49786,-0.68124,3.4236,3.1542,0.83172,-3.7069,-0.8312,0.23822,0.90089,-2.6866,-0.037936,0.65545,0.38356,2.9896,-1.5692,-0.03555,-1.5338,-1.7029,0.8166,-0.023118,0.93311,-0.29213,0.52736,0.072927,-1.2263,1.6315,-1.9634,0.43534,-0.098211,2.3368,0.036401,-0.67668,-0.43264,0.53926,0.048047,0.33748,0.94878,0.57607,0.25056,0.51369,-0.45619,-0.11524,-0.11269,0.5633,-0.88395,-0.80882,-0.13025,-0.50532,-0.80938,-0.25994,0.13782,-0.50751,-0.54438,-1.199,-0.51583
10,1.5102,0.49305,4.0654,3.6204,1.0136,-3.4305,-0.87561,0.79205,1.1026,-2.4427,0.004999,0.50474,0.54692,3.0112,-1.7321,-0.19226,-1.5301,-1.0886,0.51412,-0.2526,1.7142,-0.28868,0.67199,-0.46301,-1.1409,2.353,-2.358,0.6851,-0.067285,2.1474,0.028764,-0.84407,-0.38005,0.57265,-0.0696,-0.013694,1.1993,0.68088,0.59698,0.49421,-0.071189,-0.0189,-0.11744,0.55262,-1.0551,-0.3957,-0.094158,-0.66411,-0.71948,0.12942,-0.22924,-0.61774,-0.56781,-1.495,-0.60378
10,0.73188,1.7603,8.6701,6.4318,4.7183,-5.1004,1.7755,1.3497,-1.7367,-2.6101,-0.97713,-1.9402,-1.945,2.7249,3.3929,-1.8942,2.0063,4.5838,-1.0677,-0.69958,2.2279,-2.0374,-1.1023,0.82517,2.3016,0.43511,0.58767,0.66508,0.77189,-1.4566,-0.52815,-1.4538,1.5929,-1.0866,-0.65027,0.3485,-0.66589,0.60366,0.31275,-1.4319,-0.83201,-0.42087,0.30359,1.0083,0.30454,-0.52582,1.086,0.5977,0.67465,-0.25622,0.21547,-0.22107,0.61858,-0.93183,0.48757
10,1.8606,1.0981,4.1863,3.6873,1.1017,-3.2752,-0.93792,1.1567,1.0897,-2.3574,-0.12237,0.39314,0.53679,2.8801,-1.7042,-0.26601,-1.2467,-0.79707,0.51776,-0.39169,1.9208,-0.33601,0.76717,-0.76083,-0.92693,2.4724,-2.4484,0.75636,-0.037165,1.8602,0.17712,-0.94289,-0.29989,0.63396,-0.086621,0.013744,1.3594,0.63874,0.7818,0.47015,0.099038,-0.10925,0.014535,0.51574,-1.0481,-0.29671,-0.042274,-0.66204,-0.52397,0.2417,-0.30901,-0.52251,-0.40433,-1.6415,-0.63838
10,3.2162,2.3384,4.7995,4.3123,1.4429,-3.1069,-0.84097,1.6902,1.5094,-2.1797,-0.35297,0.13448,0.67565,3.0511,-1.725,-0.21115,-1.1501,0.18197,0.18627,-0.6399,2.6895,-0.36299,0.4528,-1.3973,-0.66257,3.2697,-2.7962,0.73018,0.14934,1.4465,0.36646,-0.94235,-0.21099,0.77323,-0.11683,-0.079822,1.6565,0.63953,1.0544,0.56445,0.36467,-0.07157,0.213,0.65822,-0.87753,0.24989,0.031573,-0.62782,-0.151,0.75548,-0.47143,-0.57892,-0.32476,-1.4421,-0.7526
10,3.7391,2.8389,4.8395,4.6193,1.7464,-3.0516,-0.81361,2.0672,1.6038,-2.325,-0.6769,-0.12145,0.68155,3.0352,-1.5837,-0.31534,-1.0329,0.92703,0.13444,-0.77511,3.1589,-0.28507,0.11774,-1.8846,-0.33213,3.487,-2.7967,0.78657,0.25193,1.1663,0.57648,-0.89175,-0.26933,0.85165,0.012062,0.10956,1.6892,0.55627,1.1087,0.59911,0.49212,0.034511,0.31726,0.65474,-0.63133,0.30423,0.085342,-0.36191,0.036039,0.89945,-0.39407,-0.739,-0.19678,-1.0411,-0.65954
10,4.6806,3.5685,4.8893,5.1397,2.0815,-2.8892,-0.48468,2.6804,1.7263,-2.303,-1.1315,-0.74101,0.62922,2.9388,-1.5458,-0.59192,-1.2022,2.0873,0.10958,-0.90238,4.16,-0.059378,-0.18981,-2.5919,-0.34557,3.9819,-2.7584,0.69462,0.1537,0.83799,0.91065,-0.68542,-0.4184,0.71837,0.19899,0.1482,1.4431,0.4766,1.0789,0.59404,0.86213,0.31619,0.28903,0.40246,-0.36975,0.36976,-0.045087,0.15779,0.16163,1.2107,-0.36164,-1.0473,-0.075719,-0.55081,-0.34587
10,5.3733,4.0184,4.8682,5.5037,2.5406,-2.9184,-0.22865,3.1463,1.766,-2.6395,-1.5659,-1.1734,0.65212,2.854,-1.1917,-0.72456,-1.0545,2.9624,-0.020004,-0.83003,4.7626,0.058651,-0.78972,-2.9231,0.1437,4.2573,-2.6186,0.60952,0.20998,0.72076,0.958,-0.6081,-0.72643,0.65752,0.38779,0.48645,1.0591,0.3953,0.92988,0.41798,0.88413,0.50715,0.34555,0.25642,-0.073582,0.52946,-0.22934,0.48868,0.14074,1.2376,-0.059029,-1.148,0.07268,-0.13068,-0.062426
10,5.6875,4.2401,4.9462,5.6892,2.9376,-3.1215,-0.24337,2.9831,1.9129,-3.2377,-2.0003,-1.3699,0.81137,3.1394,0.087803,0.072535,-0.20411,3.3407,-0.41549,-0.4126,4.461,-0.2987,-2.5102,-2.224,1.5944,3.8648,-2.5835,0.22921,0.52567,1.1911,0.47242,-1.2545,-0.8717,0.999,0.3695,1.1658,0.55992,0.25445,0.4751,-0.20786,0.10395,0.3286,0.35911,0.53584,0.55354,0.85589,-0.68815,0.62758,-0.30653,0.91942,0.77658,-0.94624,0.39315,0.020857,0.22336
10,6.381,4.771,4.8622,5.9623,3.281,-2.9962,0.19824,3.5094,1.8436,-3.3357,-2.1495,-1.8925,1.1394,2.5539,-0.3009,-1.2776,-0.76306,4.4393,-0.97297,-0.61764,5.388,0.1589,-1.9286,-2.8666,1.6292,4.7834,-1.5666,0.088323,0.088854,0.58952,1.1355,-0.42359,-1.1472,1.0066,0.96246,1.2696,-0.31399,0.23924,0.34993,-0.12969,0.34022,0.47687,0.64313,-0.21672,0.3242,0.88554,-1.0723,0.59277,-0.01147,1.0382,0.61262,-0.7733,0.10358,0.33153,0.40748
10,6.5119,4.8086,5.0785,5.7792,3.5367,-2.9767,0.0802,3.418,1.8237,-3.4751,-2.3646,-1.9274,1.072,2.5963,0.67403,-1.1111,-0.0059809,4.4118,-1.2866,-0.45175,5.0272,-0.050926,-2.8883,-1.9914,2.6184,4.4807,-1.6337,-0.27845,0.35951,0.58059,0.85966,-0.92481,-1.0912,1.0664,1.0946,1.4649,-0.56248,0.25103,0.4034,-0.46336,-0.24672,0.097541,0.59805,0.27215,0.71454,1.1765,-1.3978,0.81906,-0.18035,0.94125,1.1004,-0.25862,0.38185,0.38376,0.68423
10,6.539,4.6149,4.8474,5.0588,3.5665,-2.8463,0.22016,3.368,1.5898,-3.1394,-2.5355,-2.0239,0.35745,2.2119,0.9444,-1.3601,0.65684,3.0417,-0.79137,-0.47215,4.0893,-0.18273,-2.5957,-0.78255,2.9644,3.5716,-1.7339,-0.28605,0.38012,0.22835,0.51692,-1.0254,-1.0121,0.71789,1.3551,1.2555,-0.24147,0.45353,0.94752,-0.44876,-0.50181,-0.3252,0.34854,0.92642,0.80162,1.0725,-1.2455,0.85865,0.030089,0.6783,1.1847,0.13067,0.38473,0.26097,0.90819
10,5.7146,3.6719,4.5981,3.9208,3.375,-2.9272,-0.12916,3.0577,1.1155,-3.2323,-2.4335,-1.5472,-0.010692,1.953,1.1697,-1.6726,1.1263,1.5242,-0.45336,-0.55113,2.826,-0.31672,-2.2652,0.32587,3.2067,2.5386,-1.9727,-0.23462,0.57048,0.021658,0.3605,-0.90892,-1.039,0.50769,1.6213,0.90844,0.30373,0.60351,1.145,-0.24075,-0.67763,-0.85104,0.15961,1.6377,0.63462,0.81781,-0.81478,0.82866,0.2652,0.069378,1.0025,0.34208,0.5343,0.19386,0.7704
10,0.21363,0.72422,7.7458,5.1611,4.489,-5.131,1.4677,1.5231,-1.9954,-2.8229,-0.66344,-1.8231,-2.3559,2.3479,3.025,-2.7964,1.8518,3.4849,-0.95744,-0.81776,0.89166,-2.0331,-0.35428,1.1059,1.955,-0.14036,0.40322,1.0011,0.43015,-1.3397,-0.26264,-1.1167,1.3482,-0.84109,-0.030078,0.23302,-0.53106,0.69973,0.64036,-0.80146,-0.89179,-0.49715,0.038855,1.3484,0.21236,-0.88458,1.4065,0.30386,0.86664,-0.70256,0.094949,-0.57917,0.39166,-1.141,0.31348
10,5.1845,2.8636,4.2949,3.2383,3.2481,-2.8713,-0.18353,2.5801,0.74495,-3.0917,-2.3595,-1.4465,-0.05516,1.8264,1.4733,-1.7047,1.3904,0.54519,-0.35328,-0.58778,2.1168,-0.63642,-2.1783,1.2521,3.4008,1.7612,-1.9154,-0.47741,0.62355,-0.20892,0.53054,-0.54583,-1.0626,0.494,1.7277,0.78654,0.70861,0.51658,0.98917,-0.21481,-1.0176,-1.2082,0.30454,1.855,0.51646,0.51061,-0.58546,0.74968,0.33727,-0.41422,1.0362,0.35831,0.32922,0.50692,0.75904
10,4.6591,2.0297,3.8824,2.7363,3.1165,-2.8868,-0.079447,2.4686,0.26898,-3.0544,-2.2558,-1.2573,-0.22431,1.4897,1.2466,-2.1902,1.3711,-0.22288,-0.0094484,-0.61511,1.7125,-0.47388,-1.4659,1.4633,3.0358,1.2773,-1.7604,-0.36011,0.64464,-0.54697,0.72228,-0.042507,-1.3563,0.44445,1.6799,0.57044,0.95617,0.56793,0.83963,-0.038096,-0.85736,-1.1753,0.24702,1.7238,0.19485,0.12544,-0.14756,0.47956,0.45316,-0.77894,0.68793,0.051694,0.092661,0.65279,0.84093
10,3.9815,1.0237,3.4408,2.1765,2.8868,-3.0553,-0.023495,2.3983,-0.17873,-3.2625,-2.0711,-0.92115,-0.23598,1.2085,1.0363,-2.6191,1.3003,-0.79508,0.2847,-0.60524,1.4026,-0.31166,-0.75672,1.3529,2.5294,0.91692,-1.576,-0.26282,0.76346,-0.644,0.90116,0.36893,-1.6633,0.52368,1.3924,0.44926,1.0713,0.63942,0.48458,0.15871,-0.599,-1.0884,0.22418,1.4205,-0.021719,-0.32358,0.15093,0.13072,0.47787,-1.103,0.3801,-0.35079,-0.084879,0.50928,0.93004
10,3.0136,-0.19279,3.0083,1.9134,2.6142,-3.2225,-0.13623,2.0865,-0.4741,-3.3662,-1.9397,-0.64376,-0.11741,1.2595,1.0385,-2.6196,1.3045,-1.0752,0.42727,-0.4694,1.1681,-0.48265,-0.31784,1.3108,2.0989,0.6755,-1.1508,-0.36486,0.99581,-0.55017,1.0705,0.52787,-1.8696,0.83712,0.87071,0.61998,0.9227,0.70034,-0.024829,0.15143,-0.50363,-0.96205,0.24464,1.0359,-0.067308,-0.70722,0.28731,-0.10644,0.34022,-1.2209,0.24861,-0.59743,-0.11267,0.22014,1.1684
10,2.3756,-1.1356,2.5621,1.8274,2.4013,-3.3205,-0.063543,2.0037,-0.72916,-3.3405,-1.8766,-0.65789,-0.30082,1.1313,0.9321,-2.7543,1.2624,-1.3239,0.70557,-0.2513,0.92614,-0.51103,0.24716,1.1397,1.5134,0.45863,-0.73248,-0.55355,1.0568,-0.51011,1.1015,0.59155,-1.9961,1.2129,0.57703,0.65174,0.59184,0.69903,-0.30567,0.0069965,-0.33239,-0.83587,0.17468,0.65949,-0.21475,-0.97578,0.31042,-0.18711,0.30357,-1.253,0.036656,-0.56796,-0.043715,-0.1695,1.2121
10,1.4086,-2.2324,2.0603,1.6917,2.16,-3.4253,-0.20118,1.9563,-0.99613,-3.2974,-1.6173,-0.6125,-0.46675,1.1064,0.75205,-2.727,1.2575,-1.4694,0.81082,-0.15275,0.33903,-0.52695,0.70688,0.87998,0.94438,0.35273,-0.20321,-0.80502,1.1138,-0.35103,1.1453,0.52973,-1.9524,1.6158,0.36865,0.58262,0.16288,0.79476,-0.58431,-0.14859,-0.18508,-0.75323,0.022567,0.38684,-0.33065,-1.1431,0.27002,-0.18077,0.3745,-1.2411,-0.22401,-0.34516,0.12568,-0.52774,0.86164
10,1.1101,-3.1556,1.6736,1.5431,1.9747,-3.4831,-0.24433,1.9247,-1.0934,-3.1598,-1.5811,-0.7834,-0.71192,1.2158,0.5732,-2.6492,1.2881,-1.4996,0.87933,-0.054754,-0.32162,-0.58525,0.80874,0.71421,0.59752,0.4146,0.31937,-1.116,1.0322,-0.22982,1.1307,0.40552,-1.6939,2.0099,0.35512,0.47098,-0.30852,0.85077,-0.69337,-0.37049,-0.1831,-0.67951,-0.2167,0.33532,-0.48717,-1.1552,0.20301,-0.0327,0.50521,-1.0903,-0.44277,-0.042979,0.44646,-0.65981,0.49661
10,0.41891,-4.2025,1.3529,1.6485,1.7668,-3.4402,-0.38822,2.2025,-1.4473,-2.9628,-1.2889,-0.83902,-0.8473,1.2081,0.39441,-2.8033,1.5495,-1.3515,0.68014,-0.058769,-0.92309,-0.63922,0.86258,0.34349,0.35959,0.43821,0.57562,-1.26,1.1157,-0.16175,1.0511,0.31471,-1.2653,2.0175,0.40567,0.13649,-0.74804,0.94396,-0.80899,-0.52429,-0.24967,-0.81471,-0.41954,0.43303,-0.55449,-0.97289,0.36056,-0.13526,0.57581,-1.0271,-0.44934,-0.0044993,0.40307,-0.53056,0.089142
10,0.29792,-5.1847,1.028,1.2473,1.4654,-3.2471,-0.42815,2.1315,-1.5606,-2.6822,-1.1622,-1.2162,-0.97872,1.3556,0.020105,-2.9015,1.5874,-1.2812,0.52602,-0.10384,-1.5318,-0.73218,0.59379,0.29788,0.20919,0.55597,0.86436,-1.2548,0.82633,0.022236,1.0877,0.23759,-0.7013,1.9991,0.45919,-0.3741,-1.0025,0.90653,-0.6157,-0.51482,-0.37911,-0.70121,-0.72325,0.51994,-0.66865,-0.91,0.40242,-0.15891,0.54317,-0.84532,-0.41692,-0.23003,0.38394,-0.20636,0.0042838
10,-0.66166,-6.053,0.71553,1.6269,1.3145,-2.9102,-0.5849,2.3255,-2.0904,-2.1068,-0.71547,-1.4522,-1.0468,1.3351,-0.17824,-3.092,1.6679,-1.0254,0.18879,-0.16724,-1.6465,-0.89483,0.55331,0.39638,0.054066,0.45981,0.83963,-1.0876,0.70137,0.12609,1.0531,0.11831,-0.35072,1.7831,0.48876,-0.77058,-1.1896,0.77924,-0.44468,-0.49557,-0.5236,-0.80206,-0.91082,0.54267,-0.71898,-0.70814,0.4834,-0.32832,0.39429,-0.7332,-0.20646,-0.52975,-0.020542,0.14485,-0.0077833
10,0.30812,-0.019674,7.2797,4.6479,4.7466,-4.8916,1.2822,1.5311,-2.0452,-2.8127,-0.59661,-1.928,-2.1099,2.476,3.1782,-3.1638,2.0624,3.1692,-1.2773,-0.73472,0.57312,-2.4181,-0.82959,1.2124,2.3489,-0.27834,0.17119,0.7237,0.37102,-1.2076,-0.060451,-0.90352,1.2095,-0.80385,0.073216,0.26522,-0.30354,0.52452,0.74216,-0.51719,-1.1132,-0.77712,0.2018,1.4617,0.41957,-0.90062,1.2844,0.34396,0.89643,-0.86352,0.37115,-0.66553,0.28587,-1.0246,0.36366
